gst_present,pan_present,udyam_present,signature_present,quotation_present,gst_valid,pan_valid,udyam_valid,quotation_valid,gst_days_to_expiry,udyam_days_to_expiry,name_consistency,address_consistency,price_consistency,num_pages,has_signature,has_delivery_date,has_payment_terms,has_warranty,text_length,num_dates_found,num_prices_found,gst_validation_score,pan_validation_score,udyam_validation_score,completeness_score,consistency_score,validity_score,id,label,confidence
1,1,0,1,1,0,1,1,1,200,150,0,1,1,7,1,0,1,1,1852,3,0,73,70,85,60,66,67,REV_0061,NEEDS MORE DOCUMENTS,0.7951740242746883
1,1,1,1,1,1,1,1,1,200,30,1,1,1,2,1,0,1,0,2364,3,2,84,85,76,74,61,73,REV_0062,NEEDS MORE DOCUMENTS,0.6527879292174499
0,1,0,1,1,0,1,1,1,50,30,1,1,1,3,1,0,0,0,1610,2,0,80,79,71,66,62,69,REV_0063,NEEDS MORE DOCUMENTS,0.6392790984942667
0,1,1,1,1,1,1,1,1,-100,-50,1,1,0,4,1,0,0,0,1001,3,0,78,83,71,73,78,60,REV_0064,NEEDS MORE DOCUMENTS,0.8232644879453688
0,1,0,1,1,1,1,1,1,50,30,1,1,0,7,1,1,0,0,1054,1,1,85,78,74,67,64,62,REV_0065,NEEDS MORE DOCUMENTS,0.7876400405587148
1,1,0,1,1,1,1,1,1,50,30,0,1,1,2,1,0,0,0,1244,3,2,70,87,65,79,78,65,REV_0066,NEEDS MORE DOCUMENTS,0.6519864764331854
1,1,1,1,1,0,1,1,1,-100,-50,0,1,1,1,1,1,0,1,1262,1,0,71,71,72,75,61,69,REV_0067,NEEDS MORE DOCUMENTS,0.8023657914057659
1,1,0,1,1,0,1,1,1,200,150,0,1,1,6,1,0,0,0,2041,3,2,76,77,69,72,66,69,REV_0068,NEEDS MORE DOCUMENTS,0.6889741298641863
1,1,0,1,1,1,1,1,1,200,150,1,1,1,7,1,0,1,1,522,1,0,81,77,82,80,80,76,REV_0069,NEEDS MORE DOCUMENTS,0.7744197566482912
0,1,1,1,1,1,1,0,1,-100,-50,0,1,0,1,1,0,1,0,1478,2,0,87,86,63,78,74,76,REV_0070,NEEDS MORE DOCUMENTS,0.81827613169282
0,1,0,1,1,1,1,0,1,-100,30,1,1,1,7,1,0,1,1,1481,3,1,86,75,82,62,65,69,REV_0071,NEEDS MORE DOCUMENTS,0.6357976069179905
0,1,1,1,1,0,1,0,1,200,150,1,1,0,1,1,0,1,0,2363,0,2,79,75,83,62,64,75,REV_0072,NEEDS MORE DOCUMENTS,0.7204296189423217
0,1,0,1,1,1,1,1,1,-100,-50,0,1,1,6,1,1,1,1,2219,2,2,79,74,71,72,70,66,REV_0073,NEEDS MORE DOCUMENTS,0.819104916628044
1,1,0,1,1,1,1,1,1,50,30,0,1,0,8,1,0,1,0,2939,2,1,88,90,60,63,77,78,REV_0074,NEEDS MORE DOCUMENTS,0.7582378564166369
0,1,0,1,1,0,1,1,1,50,150,0,1,0,5,1,0,0,1,2747,1,0,78,84,77,70,65,75,REV_0075,NEEDS MORE DOCUMENTS,0.6071192006933064
1,1,0,1,1,1,1,1,1,50,30,0,1,1,3,1,0,1,1,1855,0,1,87,89,80,61,76,60,REV_0076,NEEDS MORE DOCUMENTS,0.7074566702344339
0,1,0,1,1,0,1,1,1,-100,30,1,1,0,3,1,0,1,1,2610,2,0,78,86,65,72,63,63,REV_0077,NEEDS MORE DOCUMENTS,0.6765969649709351
0,1,0,1,1,0,1,1,1,-100,30,0,1,0,8,1,0,1,0,2630,2,2,79,82,84,61,61,69,REV_0078,NEEDS MORE DOCUMENTS,0.6696791526694245
1,1,0,1,1,0,1,0,1,50,150,0,1,0,2,1,1,0,0,706,2,0,90,77,85,78,67,62,REV_0079,NEEDS MORE DOCUMENTS,0.6705413108169165
0,1,1,1,1,0,1,0,1,200,30,1,1,1,2,1,1,1,1,2400,0,0,75,78,82,67,69,73,REV_0080,NEEDS MORE DOCUMENTS,0.6140623016711361
0,1,1,1,1,0,1,1,1,50,-50,0,1,0,2,1,1,0,1,1544,3,0,88,78,73,68,73,66,REV_0081,NEEDS MORE DOCUMENTS,0.8251191639669732
1,1,1,1,1,1,1,0,1,200,30,1,1,1,2,1,1,1,0,1129,1,0,81,76,82,76,73,79,REV_0082,NEEDS MORE DOCUMENTS,0.8096827171879242
0,1,1,1,1,1,1,0,1,-100,-50,1,1,0,2,1,1,1,1,2718,1,0,75,90,70,66,64,60,REV_0083,NEEDS MORE DOCUMENTS,0.6627101430343889
1,1,0,1,1,0,1,1,1,50,-50,1,1,1,7,1,1,1,1,2419,2,2,78,72,62,77,66,72,REV_0084,NEEDS MORE DOCUMENTS,0.8148060889320073
1,1,1,1,1,0,1,1,1,50,150,0,1,1,5,1,1,0,1,493,0,2,82,85,79,73,72,74,REV_0085,NEEDS MORE DOCUMENTS,0.6624209797151792
0,1,1,1,1,1,1,1,1,50,150,0,1,0,4,1,0,1,1,2381,1,0,72,88,78,77,67,78,REV_0086,NEEDS MORE DOCUMENTS,0.6284589428562016
0,1,0,1,1,1,1,1,1,50,-50,0,1,0,8,1,0,1,0,1929,0,1,81,72,71,72,68,62,REV_0087,NEEDS MORE DOCUMENTS,0.7992397844100113
1,1,0,1,1,0,1,1,1,-100,150,1,1,1,6,1,0,0,1,2237,1,2,80,76,81,66,66,61,REV_0088,NEEDS MORE DOCUMENTS,0.7780560346232834
0,1,1,1,1,0,1,0,1,200,-50,0,1,1,1,1,1,0,0,1704,2,2,79,77,85,60,78,65,REV_0089,NEEDS MORE DOCUMENTS,0.6243357489644403
1,1,1,1,1,1,1,0,1,50,150,0,1,1,4,1,1,0,1,1977,0,1,82,75,82,64,64,61,REV_0090,NEEDS MORE DOCUMENTS,0.6116535846414133
0,1,1,1,1,0,1,1,1,50,150,1,1,1,2,1,1,1,0,2437,0,1,71,88,63,64,73,65,REV_0091,NEEDS MORE DOCUMENTS,0.7578885184575603
0,1,0,1,1,0,1,0,1,200,30,0,1,0,2,1,0,0,1,1546,0,1,81,88,82,78,65,75,REV_0092,NEEDS MORE DOCUMENTS,0.7205234819251813
0,1,0,1,1,0,1,0,1,200,150,0,1,1,2,1,1,1,1,2429,1,0,71,71,72,73,71,60,REV_0093,NEEDS MORE DOCUMENTS,0.7406308935978685
1,1,0,1,1,0,1,1,1,200,150,0,1,0,4,1,1,0,1,2507,2,1,81,70,76,80,72,62,REV_0094,NEEDS MORE DOCUMENTS,0.7869029586403137
0,1,1,1,1,1,1,0,1,50,150,1,1,1,1,1,1,0,0,2578,0,2,77,78,80,67,65,74,REV_0095,NEEDS MORE DOCUMENTS,0.808745644576684
0,1,0,1,1,0,1,0,1,200,30,1,1,1,1,1,1,0,1,1023,1,0,76,77,75,68,71,72,REV_0096,NEEDS MORE DOCUMENTS,0.8286710842430017
1,1,0,1,1,1,1,1,1,200,150,0,1,0,8,1,0,0,0,1112,1,1,87,75,79,66,70,68,REV_0097,NEEDS MORE DOCUMENTS,0.7502163026701899
0,1,0,1,1,1,1,1,1,200,150,0,1,0,2,1,0,0,1,1259,0,2,72,74,80,72,61,79,REV_0098,NEEDS MORE DOCUMENTS,0.8101585598177601
1,1,0,1,1,1,1,0,1,200,-50,0,1,1,1,1,0,1,1,1059,3,0,73,82,63,80,60,70,REV_0099,NEEDS MORE DOCUMENTS,0.6199998425185769
1,1,1,1,1,1,1,0,1,200,30,0,1,0,2,1,0,1,1,1825,1,1,77,88,61,66,75,79,REV_0100,NEEDS MORE DOCUMENTS,0.6206937349345278
0,1,1,1,1,0,1,1,1,50,30,0,1,0,1,1,1,1,1,1479,2,1,78,79,65,74,60,73,REV_0101,NEEDS MORE DOCUMENTS,0.7887091934951821
1,1,0,1,1,0,1,0,1,50,30,0,1,0,5,1,0,0,0,2720,0,0,89,78,69,75,61,80,REV_0102,NEEDS MORE DOCUMENTS,0.7801784620133538
1,1,0,1,1,1,1,1,1,-100,30,1,1,0,6,1,0,0,1,2078,1,1,82,80,63,65,78,61,REV_0103,NEEDS MORE DOCUMENTS,0.6779744353514969
0,1,0,1,1,1,1,1,1,-100,-50,1,1,1,3,1,1,0,0,1278,0,0,87,80,61,75,70,66,REV_0104,NEEDS MORE DOCUMENTS,0.7470979401266994
1,1,1,1,1,1,1,1,1,-100,150,0,1,1,3,1,0,1,1,594,0,0,90,83,61,71,65,65,REV_0105,NEEDS MORE DOCUMENTS,0.638277673395143
1,1,0,1,1,0,1,1,1,200,150,1,1,1,8,1,0,1,1,2381,1,0,80,87,78,60,67,65,REV_0106,NEEDS MORE DOCUMENTS,0.8414746802806232
0,1,0,1,1,1,1,0,1,200,30,0,1,0,2,1,1,1,0,2155,3,0,75,78,72,74,63,73,REV_0107,NEEDS MORE DOCUMENTS,0.6638112634098676
0,1,1,1,1,1,1,0,1,200,-50,0,1,0,8,1,1,0,1,1543,1,2,71,82,60,78,70,65,REV_0108,NEEDS MORE DOCUMENTS,0.8173982808410847
1,1,1,1,1,1,1,0,1,50,-50,0,1,0,1,1,0,0,0,2139,0,0,76,87,68,61,68,61,REV_0109,NEEDS MORE DOCUMENTS,0.7894417615609045
0,1,1,1,1,1,1,1,1,50,30,1,1,0,6,1,1,0,1,1928,3,2,70,90,67,74,61,76,REV_0110,NEEDS MORE DOCUMENTS,0.6448261761933979
1,1,0,1,1,1,1,0,1,200,30,1,1,0,1,1,0,1,1,546,1,0,87,84,84,79,71,68,REV_0111,NEEDS MORE DOCUMENTS,0.6440266702439456
0,1,0,1,1,0,1,0,1,200,30,0,1,1,5,1,0,0,1,679,3,2,70,71,83,69,64,75,REV_0112,NEEDS MORE DOCUMENTS,0.6706227974528484
1,1,0,1,1,1,1,0,1,200,30,0,1,0,5,1,1,1,0,565,0,1,85,79,71,71,65,67,REV_0113,NEEDS MORE DOCUMENTS,0.776087138469093
0,1,1,1,1,1,1,0,1,-100,-50,1,1,0,6,1,1,0,0,1194,2,0,87,72,62,63,65,78,REV_0114,NEEDS MORE DOCUMENTS,0.7964793614595077
1,1,1,1,1,1,1,1,1,50,-50,0,1,0,6,1,0,0,1,537,2,1,85,77,84,70,64,72,REV_0115,NEEDS MORE DOCUMENTS,0.7128348294582619
1,1,0,1,1,1,1,0,1,50,30,1,1,0,7,1,0,0,1,2236,0,2,77,84,63,65,67,74,REV_0116,NEEDS MORE DOCUMENTS,0.837467243588377
0,1,0,1,1,1,1,0,1,50,30,1,1,0,7,1,0,0,1,2949,2,2,90,83,62,79,64,65,REV_0117,NEEDS MORE DOCUMENTS,0.7905471807575875
0,1,0,1,1,0,1,1,1,200,30,1,1,0,3,1,1,1,1,1122,0,0,81,74,60,76,75,78,REV_0118,NEEDS MORE DOCUMENTS,0.7397247121980735
0,1,0,1,1,0,1,0,1,200,-50,1,1,0,8,1,1,0,1,483,2,2,86,90,75,63,73,78,REV_0119,NEEDS MORE DOCUMENTS,0.7571180732244527
1,1,1,1,1,1,1,1,1,50,150,1,1,0,8,1,0,1,1,1239,3,0,74,88,80,68,74,67,REV_0120,NEEDS MORE DOCUMENTS,0.8217128691694228
1,1,0,1,1,1,1,0,1,50,-50,0,1,0,7,1,0,0,0,2806,1,2,89,71,60,72,71,77,REV_0121,NEEDS MORE DOCUMENTS,0.744362260557178
1,1,1,1,1,1,1,1,1,200,-50,1,1,1,3,1,1,1,1,1693,0,0,74,89,60,71,65,72,REV_0122,NEEDS MORE DOCUMENTS,0.7223102205926024
0,1,1,1,1,1,1,0,1,200,-50,1,1,0,4,1,1,1,1,1531,0,2,74,90,81,77,63,72,REV_0123,NEEDS MORE DOCUMENTS,0.8044970275224717
0,1,0,1,1,0,1,1,1,50,30,0,1,1,4,1,0,1,0,565,3,0,75,89,64,80,78,72,REV_0124,NEEDS MORE DOCUMENTS,0.8186162369587142
1,1,0,1,1,1,1,1,1,-100,150,1,1,1,4,1,0,1,1,922,2,2,70,82,68,71,77,66,REV_0125,NEEDS MORE DOCUMENTS,0.7653031561772599
1,1,1,1,1,0,1,1,1,50,150,0,1,0,4,1,1,0,0,544,1,0,89,78,63,64,69,65,REV_0126,NEEDS MORE DOCUMENTS,0.8307054689022821
1,1,1,1,1,0,1,1,1,50,-50,0,1,1,7,1,1,1,1,1286,1,0,80,72,66,73,68,75,REV_0127,NEEDS MORE DOCUMENTS,0.7178142980167945
1,1,1,1,1,1,1,0,1,200,-50,0,1,1,6,1,0,1,1,2983,0,2,83,90,78,75,68,65,REV_0128,NEEDS MORE DOCUMENTS,0.6315305611535558
1,1,0,1,1,0,1,0,1,50,-50,1,1,1,4,1,1,0,0,2075,0,2,70,73,72,69,60,78,REV_0129,NEEDS MORE DOCUMENTS,0.7406807564776734
0,1,1,1,1,0,1,0,1,-100,150,0,1,0,1,1,0,1,1,2686,2,0,88,90,63,77,72,71,REV_0130,NEEDS MORE DOCUMENTS,0.8411418957600926
0,1,0,1,1,0,1,1,1,50,-50,0,1,1,7,1,0,1,1,1148,3,0,90,84,84,60,72,77,REV_0131,NEEDS MORE DOCUMENTS,0.8169256409215406
1,1,1,1,1,1,1,1,1,-100,-50,0,1,0,4,1,0,0,0,2345,2,2,89,87,76,74,60,78,REV_0132,NEEDS MORE DOCUMENTS,0.7710990437317802
0,1,0,1,1,1,1,1,1,200,30,1,1,0,6,1,1,0,1,1375,0,1,89,81,71,77,72,80,REV_0133,NEEDS MORE DOCUMENTS,0.7894433269857865
0,1,0,1,1,0,1,1,1,50,30,0,1,1,4,1,1,0,1,1315,0,2,82,81,82,60,65,64,REV_0134,NEEDS MORE DOCUMENTS,0.7619550694267037
1,1,0,1,1,1,1,0,1,200,-50,0,1,1,1,1,1,0,1,1642,0,0,86,87,84,78,75,62,REV_0135,NEEDS MORE DOCUMENTS,0.8283011580284291
1,1,1,1,1,0,1,1,1,50,30,0,1,0,8,1,1,0,0,1400,1,0,79,89,66,72,80,76,REV_0136,NEEDS MORE DOCUMENTS,0.7992533442666673
0,1,0,1,1,1,1,0,1,200,150,1,1,1,3,1,1,1,1,1141,1,2,73,78,75,75,75,69,REV_0137,NEEDS MORE DOCUMENTS,0.627205064682386
0,1,1,1,1,0,1,0,1,-100,30,0,1,0,1,1,1,1,0,2607,1,0,89,75,65,66,67,79,REV_0138,NEEDS MORE DOCUMENTS,0.7612035728763703
1,1,1,1,1,0,1,1,1,-100,150,1,1,0,5,1,0,1,1,840,2,0,74,77,83,65,66,69,REV_0139,NEEDS MORE DOCUMENTS,0.7761385014995816
1,1,0,1,1,1,1,1,1,50,150,0,1,1,8,1,0,0,0,1118,2,2,86,88,76,79,69,75,REV_0140,NEEDS MORE DOCUMENTS,0.8339714266449828
1,1,1,1,1,0,1,1,1,50,30,0,1,0,5,1,1,1,0,831,0,1,76,78,70,77,68,70,REV_0141,NEEDS MORE DOCUMENTS,0.7154351672005507
0,1,1,1,1,0,1,0,1,200,30,0,1,0,8,1,1,0,0,1232,1,2,74,76,60,63,69,60,REV_0142,NEEDS MORE DOCUMENTS,0.6382408447175939
0,1,1,1,1,1,1,0,1,50,-50,0,1,1,6,1,0,1,0,2233,2,2,87,71,85,78,70,62,REV_0143,NEEDS MORE DOCUMENTS,0.7763307373991646
1,1,0,1,1,0,1,0,1,-100,30,0,1,1,6,1,1,0,1,2713,0,0,78,71,65,80,63,69,REV_0144,NEEDS MORE DOCUMENTS,0.7231569661082011
1,1,0,1,1,0,1,0,1,50,-50,0,1,0,2,1,1,1,1,1568,2,2,75,82,68,60,80,60,REV_0145,NEEDS MORE DOCUMENTS,0.6669529695889217
0,1,0,1,1,1,1,1,1,50,150,0,1,1,3,1,0,0,0,2778,0,0,71,80,62,64,64,80,REV_0146,NEEDS MORE DOCUMENTS,0.6345780290762555
1,1,1,1,1,1,1,0,1,200,-50,0,1,0,2,1,1,1,1,2802,0,1,77,89,62,80,76,72,REV_0147,NEEDS MORE DOCUMENTS,0.8212053365636985
0,1,0,1,1,1,1,0,1,200,-50,0,1,0,3,1,1,0,0,1056,3,0,76,87,81,72,61,66,REV_0148,NEEDS MORE DOCUMENTS,0.834324381317742
1,1,1,1,1,0,1,1,1,-100,30,0,1,1,5,1,1,1,0,2837,1,2,81,81,79,75,68,75,REV_0149,NEEDS MORE DOCUMENTS,0.6189788857082898
0,1,1,1,1,1,1,0,1,50,150,0,1,1,2,1,1,0,0,1143,1,2,79,75,80,73,65,78,REV_0150,NEEDS MORE DOCUMENTS,0.7365073637505466
0,1,0,1,1,1,1,0,1,200,150,1,1,0,6,1,0,1,1,2325,0,2,79,85,66,66,62,68,REV_0151,NEEDS MORE DOCUMENTS,0.695417982975406
1,1,0,1,1,1,1,1,1,50,-50,0,1,0,4,1,1,0,1,1776,3,0,80,81,67,80,66,65,REV_0152,NEEDS MORE DOCUMENTS,0.8344389930527352
1,1,0,1,1,0,1,0,1,-100,150,1,1,1,5,1,1,1,0,1252,3,2,75,74,79,68,71,75,REV_0153,NEEDS MORE DOCUMENTS,0.7080117703273231
0,1,0,1,1,0,1,0,1,-100,-50,1,1,1,6,1,1,0,0,2431,2,2,72,76,63,68,77,60,REV_0154,NEEDS MORE DOCUMENTS,0.6522414223614744
1,1,1,1,1,1,1,1,1,200,-50,1,1,1,1,1,1,0,1,1391,1,2,86,72,63,76,80,80,REV_0155,NEEDS MORE DOCUMENTS,0.6596604465572455
1,1,0,1,1,1,1,1,1,-100,-50,0,1,0,2,1,0,0,0,1840,0,2,77,75,68,77,75,68,REV_0156,NEEDS MORE DOCUMENTS,0.8351861611795026
1,1,1,1,1,1,1,0,1,50,30,1,1,0,1,1,0,1,1,2134,0,1,84,79,79,79,72,66,REV_0157,NEEDS MORE DOCUMENTS,0.7863091864215332
0,1,0,1,1,1,1,1,1,-100,30,0,1,1,7,1,0,0,1,2718,0,2,82,86,71,76,60,77,REV_0158,NEEDS MORE DOCUMENTS,0.7178366047684674
1,1,0,1,1,0,1,1,1,50,150,0,1,1,2,1,0,1,0,2060,0,2,75,86,69,77,70,79,REV_0159,NEEDS MORE DOCUMENTS,0.658082476373478
0,1,0,1,1,1,1,0,1,200,-50,1,1,1,6,1,1,0,0,1488,2,0,74,77,82,60,80,68,REV_0160,NEEDS MORE DOCUMENTS,0.6936882963560859
1,1,0,1,1,1,1,1,1,50,150,0,1,1,7,1,1,1,0,912,2,2,70,84,76,60,75,72,REV_0161,NEEDS MORE DOCUMENTS,0.6283993536122694
1,1,0,1,1,0,1,0,1,-100,-50,1,1,0,8,1,0,1,0,1707,3,0,79,70,67,60,62,65,REV_0162,NEEDS MORE DOCUMENTS,0.7454488156180634
0,1,1,1,1,0,1,1,1,-100,150,0,1,0,2,1,1,1,1,1368,3,2,72,90,60,66,69,60,REV_0163,NEEDS MORE DOCUMENTS,0.6400812389798399
1,1,1,1,1,0,1,1,1,50,-50,0,1,0,3,1,1,0,0,1225,1,0,78,87,84,75,78,65,REV_0164,NEEDS MORE DOCUMENTS,0.6085027318782162
0,1,0,1,1,1,1,0,1,200,150,0,1,0,3,1,1,0,1,1933,0,1,78,73,73,80,80,75,REV_0165,NEEDS MORE DOCUMENTS,0.7248489989610112
0,1,0,1,1,1,1,0,1,50,-50,0,1,1,3,1,1,1,1,402,2,1,80,81,80,63,66,72,REV_0166,NEEDS MORE DOCUMENTS,0.6722351600841054
0,1,0,1,1,1,1,1,1,-100,-50,0,1,0,3,1,0,0,0,1825,1,0,71,70,67,79,66,67,REV_0167,NEEDS MORE DOCUMENTS,0.7949371416427421
1,1,0,1,1,1,1,0,1,200,-50,0,1,1,4,1,1,0,0,2067,0,2,79,79,65,68,67,78,REV_0168,NEEDS MORE DOCUMENTS,0.6282022762545577
1,1,1,1,1,1,1,1,1,-100,30,1,1,0,6,1,0,1,1,1899,3,0,73,90,67,66,77,80,REV_0169,NEEDS MORE DOCUMENTS,0.7257894749849916
0,1,1,1,1,0,1,1,1,50,-50,1,1,1,8,1,0,1,0,1973,0,0,74,82,72,78,68,63,REV_0170,NEEDS MORE DOCUMENTS,0.640874609641482
0,1,0,1,1,0,1,0,1,50,-50,1,1,0,4,1,1,1,0,990,3,2,90,70,80,64,67,69,REV_0171,NEEDS MORE DOCUMENTS,0.7338867543849881
0,1,1,1,1,1,1,1,1,-100,30,0,1,1,8,1,1,1,0,853,0,0,72,75,62,66,72,67,REV_0172,NEEDS MORE DOCUMENTS,0.6760748817327393
0,1,1,1,1,1,1,0,1,-100,-50,1,1,0,2,1,1,0,0,990,2,2,79,75,73,68,72,68,REV_0173,NEEDS MORE DOCUMENTS,0.6989649083639227
0,1,0,1,1,0,1,0,1,200,30,1,1,0,6,1,0,0,1,2260,1,2,73,71,83,69,78,62,REV_0174,NEEDS MORE DOCUMENTS,0.6756072231960564
0,1,1,1,1,1,1,1,1,200,-50,1,1,0,6,1,0,0,0,1431,1,0,75,79,82,73,74,78,REV_0175,NEEDS MORE DOCUMENTS,0.7957244639474199
0,1,0,1,1,1,1,1,1,200,30,0,1,0,3,1,0,1,1,2421,2,0,73,89,83,70,76,68,REV_0176,NEEDS MORE DOCUMENTS,0.7201372440635594
1,1,1,1,1,1,1,1,1,200,30,0,1,1,5,1,0,1,0,1691,3,1,83,88,63,76,65,78,REV_0177,NEEDS MORE DOCUMENTS,0.7578257526164215
1,1,0,1,1,1,1,0,1,50,150,0,1,0,5,1,1,1,0,2663,0,1,78,86,78,71,66,60,REV_0178,NEEDS MORE DOCUMENTS,0.8386205398361832
1,1,0,1,1,1,1,1,1,200,150,1,1,0,3,1,0,1,0,1627,3,1,87,74,74,77,62,75,REV_0179,NEEDS MORE DOCUMENTS,0.7205935358645343
0,1,0,1,1,1,1,0,1,200,150,1,1,0,3,1,0,0,0,2760,0,2,84,87,77,61,74,71,REV_0180,NEEDS MORE DOCUMENTS,0.8032598243320364
0,1,0,1,1,0,1,1,1,-100,30,1,1,0,7,1,0,1,0,1649,2,2,79,80,85,65,78,75,REV_0181,NEEDS MORE DOCUMENTS,0.6720649878740528
1,1,1,1,1,1,1,0,1,200,-50,1,1,1,7,1,0,1,1,1810,3,0,75,73,66,72,76,73,REV_0182,NEEDS MORE DOCUMENTS,0.7072479373790527
0,1,1,1,1,0,1,1,1,200,-50,1,1,0,7,1,0,1,1,1527,3,0,84,74,71,62,70,74,REV_0183,NEEDS MORE DOCUMENTS,0.7236500404758479
0,1,1,1,1,1,1,1,1,50,30,0,1,0,7,1,1,0,0,1472,2,2,73,90,78,63,68,77,REV_0184,NEEDS MORE DOCUMENTS,0.6374288810511992
1,1,1,1,1,1,1,1,1,50,30,1,1,0,6,1,1,1,0,608,3,2,86,72,81,60,61,63,REV_0185,NEEDS MORE DOCUMENTS,0.6665308638827788
0,1,1,1,1,0,1,0,1,200,30,1,1,0,1,1,0,0,1,2090,1,0,77,76,65,70,72,70,REV_0186,NEEDS MORE DOCUMENTS,0.7151802640697764
0,1,1,1,1,0,1,0,1,200,-50,0,1,1,6,1,0,1,0,2053,1,2,78,77,83,70,72,61,REV_0187,NEEDS MORE DOCUMENTS,0.636206948226389
1,1,0,1,1,0,1,0,1,50,-50,0,1,0,6,1,1,0,0,2116,1,0,81,87,72,68,66,66,REV_0188,NEEDS MORE DOCUMENTS,0.6565049381459465
1,1,0,1,1,1,1,1,1,-100,-50,0,1,1,8,1,0,0,0,1661,1,1,80,79,69,71,69,77,REV_0189,NEEDS MORE DOCUMENTS,0.7556700918892368
0,1,1,1,1,1,1,0,1,-100,30,0,1,1,5,1,0,1,0,405,2,2,80,72,65,71,79,71,REV_0190,NEEDS MORE DOCUMENTS,0.8183154060112376
1,1,1,1,1,0,1,1,1,-100,150,1,1,0,8,1,1,0,1,1098,2,1,79,88,61,61,71,71,REV_0191,NEEDS MORE DOCUMENTS,0.8298218655710958
1,1,0,1,1,0,1,0,1,200,150,0,1,0,8,1,1,1,1,2707,0,2,86,82,74,67,60,60,REV_0192,NEEDS MORE DOCUMENTS,0.7288944361071712
0,1,0,1,1,0,1,0,1,50,-50,0,1,0,1,1,0,0,0,2319,2,0,82,75,78,75,69,74,REV_0193,NEEDS MORE DOCUMENTS,0.67334986461923
0,1,0,1,1,1,1,0,1,50,150,1,1,1,4,1,1,1,0,2988,2,0,73,80,62,68,67,78,REV_0194,NEEDS MORE DOCUMENTS,0.7875156640654966
1,1,1,1,1,0,1,1,1,200,-50,0,1,0,1,1,1,0,0,2425,2,2,77,87,84,67,73,64,REV_0195,NEEDS MORE DOCUMENTS,0.7785940859849493
1,1,0,1,1,0,1,1,1,50,150,0,1,0,5,1,0,1,0,2506,2,1,77,71,68,60,79,67,REV_0196,NEEDS MORE DOCUMENTS,0.6590975933626086
1,1,0,1,1,1,1,0,1,200,150,1,1,0,2,1,0,0,1,1355,3,1,82,70,65,60,65,76,REV_0197,NEEDS MORE DOCUMENTS,0.7080481868654607
1,1,0,1,1,0,1,0,1,50,-50,1,1,0,4,1,0,1,1,2906,0,0,80,89,72,65,76,66,REV_0198,NEEDS MORE DOCUMENTS,0.6627736783332526
1,1,0,1,1,1,1,1,1,50,30,1,1,0,7,1,0,0,0,2939,1,2,79,80,71,67,63,66,REV_0199,NEEDS MORE DOCUMENTS,0.8399789764584593
1,1,0,1,1,1,1,1,1,200,-50,0,1,0,2,1,0,1,1,2032,1,0,72,75,65,67,74,63,REV_0200,NEEDS MORE DOCUMENTS,0.6054459771356016
1,1,1,1,1,1,1,1,1,-100,30,1,1,0,4,1,1,1,0,1352,1,1,88,76,65,60,75,76,REV_0201,NEEDS MORE DOCUMENTS,0.6613608014933416
0,1,0,1,1,0,1,1,1,50,30,1,1,0,4,1,0,1,1,913,1,2,73,74,68,72,61,75,REV_0202,NEEDS MORE DOCUMENTS,0.7969275686665224
0,1,1,1,1,0,1,1,1,50,-50,0,1,1,1,1,0,1,1,1601,2,2,90,78,61,71,63,73,REV_0203,NEEDS MORE DOCUMENTS,0.7316316494439874
1,1,1,1,1,0,1,1,1,-100,150,1,1,1,4,1,0,0,1,2341,3,1,76,90,79,72,80,77,REV_0204,NEEDS MORE DOCUMENTS,0.6099509214615416
1,1,1,1,1,1,1,1,1,200,150,1,1,0,7,1,0,0,1,1734,2,2,72,75,64,75,72,68,REV_0205,NEEDS MORE DOCUMENTS,0.8190634834906414
0,1,1,1,1,0,1,0,1,50,150,1,1,0,2,1,1,0,1,1316,0,0,74,90,77,69,75,62,REV_0206,NEEDS MORE DOCUMENTS,0.6348724673258206
0,1,0,1,1,1,1,0,1,-100,150,0,1,0,7,1,0,1,0,1114,3,1,82,85,66,80,65,66,REV_0207,NEEDS MORE DOCUMENTS,0.7868717147041776
1,1,0,1,1,1,1,0,1,-100,30,1,1,1,8,1,1,0,0,2783,1,2,71,89,77,74,80,75,REV_0208,NEEDS MORE DOCUMENTS,0.7887668188368402
0,1,1,1,1,1,1,0,1,-100,150,1,1,1,1,1,1,0,0,2064,0,0,77,86,61,75,77,66,REV_0209,NEEDS MORE DOCUMENTS,0.8270191594641245
1,1,0,1,1,0,1,0,1,200,-50,1,1,0,2,1,1,1,1,2128,0,0,78,87,74,77,71,80,REV_0210,NEEDS MORE DOCUMENTS,0.6253871064813723
1,1,1,1,1,1,1,1,1,-100,30,1,1,1,2,1,1,0,0,2504,0,2,88,87,63,73,74,69,REV_0211,NEEDS MORE DOCUMENTS,0.7416444818496216
0,1,1,1,1,0,1,0,1,200,30,0,1,0,4,1,0,0,0,1628,1,1,83,83,79,62,77,74,REV_0212,NEEDS MORE DOCUMENTS,0.6943927780101684
0,1,0,1,1,0,1,0,1,200,30,1,1,1,4,1,0,0,0,2307,0,0,73,85,72,61,64,78,REV_0213,NEEDS MORE DOCUMENTS,0.8477726365944421
1,1,1,1,1,1,1,1,1,-100,150,0,1,0,1,1,1,0,1,1579,2,2,73,70,80,62,72,71,REV_0214,NEEDS MORE DOCUMENTS,0.8037241272612052
